sample,phylogroup_containment,phylogroup,assay_type,bioproject,biosample_link,cANI,collection_date_sam,branchwater_containment,geo_loc_name_country_calc,lat_lon,sra_organism,known_country,expected_phylogroup,expected_match
SRR13588860,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704677,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588862,0.06,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704676,0.94,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588863,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704675,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588864,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704674,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588865,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704673,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588866,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704672,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588867,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704671,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588868,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704670,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588869,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704669,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588870,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704668,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588871,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704667,0.94,2016-02-01,0.28,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588873,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704666,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588874,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704665,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588875,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704664,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588876,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704663,0.93,2016-02-01,0.22,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588877,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704662,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588878,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704661,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588879,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704660,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588880,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704659,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588881,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704658,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588882,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704657,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588890,0.05,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704575,0.93,2016-02-01,0.2,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13588892,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704573,0.93,2016-02-01,0.2,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13588902,0.06,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704564,0.93,2016-02-01,0.21,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13588906,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704560,0.93,2016-02-01,0.21,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13588908,0.06,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704558,0.93,2016-02-01,0.21,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13588915,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704552,0.93,2016-02-01,0.22,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13588916,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704656,0.95,2016-02-01,0.31,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588917,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704655,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588918,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704654,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588919,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704653,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588920,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704652,0.93,2016-02-01,0.22,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588921,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704651,0.94,2016-02-01,0.29,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588922,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704650,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588923,0.06,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704649,0.93,2016-02-01,0.22,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588924,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704648,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588925,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704647,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588927,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704646,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588928,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704645,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588929,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704644,0.94,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588930,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704643,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588931,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704642,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588932,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704641,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588933,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704640,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588934,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704639,0.94,2016-02-01,0.26,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588935,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704638,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588936,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704637,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588938,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704636,0.94,2016-02-01,0.26,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588939,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704635,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588940,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704634,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588941,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704633,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588942,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704632,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588943,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704631,0.94,2016-02-01,0.27,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588944,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704630,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588945,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704629,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588946,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704628,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588947,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704627,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588949,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704550,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13588981,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704626,0.94,2016-02-01,0.26,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588982,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704625,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588983,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704624,0.93,2016-02-01,0.23,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588984,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704623,0.94,2016-02-01,0.27,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588985,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704622,0.94,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588986,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704621,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588987,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704620,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588988,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704619,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588989,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704618,0.94,2016-02-01,0.26,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588990,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704617,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588992,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704616,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588993,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704615,0.94,2016-02-01,0.25,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588994,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704614,0.93,2016-02-01,0.22,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588995,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704613,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588996,0.09,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704612,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588997,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704611,0.94,2016-02-01,0.26,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588998,0.08,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704610,0.94,2016-02-01,0.27,USA,"[33.897,-117.422]",rhizosphere metagenome,,,False
SRR13588999,0.04,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704609,0.93,2016-02-01,0.2,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13589004,0.06,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704605,0.93,2016-02-01,0.22,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13589008,0.07,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704601,0.93,2016-02-01,0.24,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13589011,0.06,PhylI,WGS,PRJNA698060,https://www.ncbi.nlm.nih.gov/biosample/SAMN17704598,0.93,2016-02-01,0.2,USA,"[33.897,-117.422]",plant metagenome,,,False
SRR13608706,0.12,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394072,0.93,2019-04-17,0.24,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608708,0.09,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394069,0.93,2019-05-08,0.23,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608709,0.09,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394069,0.94,2019-05-08,0.25,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608710,0.08,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394069,0.93,2019-05-08,0.21,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608711,0.09,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394067,0.93,2019-04-27,0.22,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608712,0.1,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394067,0.93,2019-04-27,0.22,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608713,0.1,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394067,0.93,2019-04-27,0.23,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608715,0.1,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394065,0.94,2019-04-20,0.3,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608716,0.1,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394065,0.94,2019-04-20,0.25,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608717,0.1,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394065,0.93,2019-04-20,0.24,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608718,0.09,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394063,0.94,2019-05-08,0.25,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608719,0.09,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394063,0.93,2019-05-08,0.2,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608720,0.08,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394063,0.94,2019-05-08,0.25,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608721,0.11,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394061,0.93,2019-04-27,0.24,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608722,0.1,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394061,0.93,2019-04-27,0.23,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608723,0.1,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394061,0.95,2019-04-27,0.34,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608724,0.1,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394059,0.93,2019-04-20,0.23,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608726,0.09,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394059,0.94,2019-04-20,0.25,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608727,0.1,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394059,0.94,2019-04-20,0.25,United Kingdom,"""not applicable""",metagenome,,,False
SRR13608733,0.1,PhylI,WGS,PRJNA693684,https://www.ncbi.nlm.nih.gov/biosample/SAMN17394055,0.93,2019-04-27,0.2,United Kingdom,"""not applicable""",metagenome,,,False
SRR13614382,0.07,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677522,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614385,0.08,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677519,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614386,0.08,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677539,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614387,0.08,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677538,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614388,0.08,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677537,0.93,2019-08-01,0.21,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614389,0.07,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677536,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614390,0.08,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677518,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614392,0.08,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677534,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614394,0.07,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677532,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614396,0.08,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677530,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614397,0.07,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677529,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614401,0.08,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677517,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13614402,0.08,PhylI,WGS,PRJNA697905,https://www.ncbi.nlm.nih.gov/biosample/SAMN17677516,0.93,2019-08-01,0.2,China,"[37.3,116.65]",soil metagenome,China,PhylII;PhylIII,False
SRR13685234,0.06,PhylI,WGS,PRJNA700111,https://www.ncbi.nlm.nih.gov/biosample/SAMN17838283,0.93,2017-06-21,0.21,China,"[31.16,90.57]",soil metagenome,China,PhylII;PhylIII,False
SRR13695359,0.09,PhylI,WGS,PRJNA697699,https://www.ncbi.nlm.nih.gov/biosample/SAMN17674485,0.93,2018-11-28,0.21,USA,"[40.5885,-105.1479]",air metagenome,,,False
SRR13697452,0.01,PhylII,OTHER,PRJNA697336,https://www.ncbi.nlm.nih.gov/biosample/SAMN17674644,0.95,2019-05-31,0.36,USA,"""38 N 109 W""",biocrust metagenome,,,False
SRR13708134,0.08,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911232,0.93,2019-07-01,0.23,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708135,0.07,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911231,0.93,2019-07-01,0.21,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708136,0.07,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911230,0.93,2019-07-01,0.21,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708137,0.07,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911229,0.93,2019-07-01,0.21,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708138,0.07,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911228,0.93,2019-07-01,0.22,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708139,0.06,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911227,0.93,2019-07-01,0.2,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708142,0.07,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911237,0.93,2019-07-01,0.21,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708143,0.07,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911236,0.93,2019-07-01,0.21,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708144,0.07,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911235,0.93,2019-07-01,0.21,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708145,0.07,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911234,0.93,2019-07-01,0.21,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708146,0.07,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911233,0.93,2019-07-01,0.21,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13708148,0.07,PhylI,WGS,PRJNA701786,https://www.ncbi.nlm.nih.gov/biosample/SAMN17911223,0.93,2019-07-01,0.2,China,"[36.11,117.08]",soil metagenome,China,PhylII;PhylIII,False
SRR13742830,0.1,PhylI,WGS,PRJNA702906,https://www.ncbi.nlm.nih.gov/biosample/SAMN17982895,0.93,2018-08-15,0.2,uncalculated,"[13.24,103.52]",metagenome,,,False
SRR13837100,0.07,PhylI,WGS,PRJNA664514,https://www.ncbi.nlm.nih.gov/biosample/SAMN18114834,0.94,2017-10-01,0.26,USA,"[34.05,-114.3]",soil metagenome,,,False
SRR13837102,0.06,PhylI,WGS,PRJNA664514,https://www.ncbi.nlm.nih.gov/biosample/SAMN18114832,0.93,2017-10-01,0.22,USA,"[34.05,-114.3]",soil metagenome,,,False
SRR13837103,0.07,PhylI,WGS,PRJNA664514,https://www.ncbi.nlm.nih.gov/biosample/SAMN18114831,0.93,2017-10-01,0.23,USA,"[34.05,-114.3]",soil metagenome,,,False
SRR13837106,0.06,PhylI,WGS,PRJNA664514,https://www.ncbi.nlm.nih.gov/biosample/SAMN18114828,0.93,2017-10-01,0.23,USA,"[34.05,-114.3]",soil metagenome,,,False
SRR13837107,0.06,PhylI,WGS,PRJNA664514,https://www.ncbi.nlm.nih.gov/biosample/SAMN18114848,0.93,2017-10-01,0.2,USA,"[34.05,-114.3]",soil metagenome,,,False
SRR13837109,0.07,PhylI,WGS,PRJNA664514,https://www.ncbi.nlm.nih.gov/biosample/SAMN18114846,0.94,2017-10-01,0.3,USA,"[34.05,-114.3]",soil metagenome,,,False
